Date,Open,High,Low,Close,Adj Close,Volume
2023-02-17,312.910004,314.552002,301.217010,305.040009,305.040009,1065700
2023-02-21,300.000000,302.399994,291.670013,294.510010,294.510010,1117000
2023-02-22,296.000000,298.000000,289.109985,295.709991,295.709991,953200
2023-02-23,302.220001,305.000000,290.519989,301.859985,301.859985,963900
2023-02-24,295.500000,299.410004,292.529999,296.179993,296.179993,823900
2023-02-27,301.989990,316.059998,300.290009,313.630005,313.630005,1131100
2023-02-28,311.309998,321.600006,308.950012,317.920013,317.920013,907600
2023-03-01,320.850006,331.600006,316.811005,327.429993,327.429993,1152100
2023-03-02,319.130005,323.959991,312.709991,323.420013,323.420013,992300
2023-03-03,325.700012,330.700012,320.309998,326.829987,326.829987,691500
2023-03-06,327.170013,339.500000,325.339996,332.480011,332.480011,903500
2023-03-07,331.429993,335.000000,324.679993,328.369995,328.369995,756300
2023-03-08,328.369995,328.954987,316.529999,324.929993,324.929993,736100
2023-03-09,325.239990,330.720001,313.260010,313.529999,313.529999,719400
2023-03-10,312.630005,316.760010,297.510010,304.320007,304.320007,1133900
2023-03-13,298.149994,318.140015,296.350006,316.209991,316.209991,1129500
2023-03-14,324.769989,332.269989,312.200012,314.269989,314.269989,1373300
2023-03-15,306.959991,309.000000,296.700012,306.429993,306.429993,1062800
2023-03-16,303.179993,303.679993,283.540009,285.570007,285.570007,1706800
2023-03-17,284.230011,284.230011,260.410004,267.209991,267.209991,2346500
2023-03-20,270.000000,273.869995,258.579987,272.309998,272.309998,1736000
2023-03-21,281.230011,299.489990,278.500000,296.510010,296.510010,2111800
2023-03-22,299.359985,301.809998,289.390015,289.519989,289.519989,1234600
2023-03-23,294.230011,305.809998,288.380005,291.540009,291.540009,891700
2023-03-24,288.140015,289.750000,276.089996,284.519989,284.519989,901800
2023-03-27,290.000000,291.000000,279.325012,284.589996,284.589996,622100
2023-03-28,284.279999,285.579987,274.579987,277.799988,277.799988,941200
2023-03-29,283.600006,291.989990,274.350006,291.940002,291.940002,1231200
2023-03-30,301.000000,310.582001,293.459991,296.029999,296.029999,1043400
2023-03-31,296.179993,306.644989,296.179993,303.950012,303.950012,831500
2023-04-03,307.890015,309.250000,295.399994,298.309998,298.309998,950900
2023-04-04,296.880005,299.630005,291.390015,292.769989,292.769989,1021400
2023-04-05,290.820007,293.750000,275.290009,278.899994,278.899994,1100900
2023-04-06,276.140015,281.394989,273.059998,280.239990,280.239990,624000
2023-04-10,275.940002,283.260010,275.100006,283.190002,283.190002,537400
2023-04-11,284.489990,290.989990,282.600006,288.350006,288.350006,528200
2023-04-12,293.529999,296.250000,284.790009,284.959991,284.959991,718200
2023-04-13,289.320007,309.000000,287.470001,306.890015,306.890015,1197100
2023-04-14,305.950012,310.000000,297.109985,300.459991,300.459991,582500
2023-04-17,305.079987,320.165009,304.621002,315.160004,315.160004,1162200
2023-04-18,315.869995,322.190002,311.255005,316.390015,316.390015,873000
2023-04-19,311.899994,316.605011,309.579987,314.359985,314.359985,538000
2023-04-20,309.380005,321.420013,309.079987,318.200012,318.200012,649300
2023-04-21,316.149994,321.609985,312.089996,319.200012,319.200012,994500
2023-04-24,317.040009,321.329987,310.390015,318.450012,318.450012,864400
2023-04-25,313.970001,317.929993,308.809998,309.209991,309.209991,669400
2023-04-26,290.000000,293.989990,275.320007,276.970001,276.970001,2194800
2023-04-27,279.309998,294.230011,275.070007,289.149994,289.149994,1615200
2023-04-28,283.320007,286.459991,270.200012,285.630005,285.630005,1571300
2023-05-01,285.000000,285.320007,273.808990,276.000000,276.000000,1512000
2023-05-02,275.760010,275.760010,261.700012,263.609985,263.609985,2525500
2023-05-03,260.554993,267.440002,256.290009,263.820007,263.820007,2093700
2023-05-04,299.899994,304.000000,278.734985,281.220001,281.220001,2729100
2023-05-05,290.399994,294.260010,280.519989,293.390015,293.390015,1100800
2023-05-08,294.880005,296.070007,288.200012,291.679993,291.679993,841400
2023-05-09,290.359985,292.209991,285.130005,286.260010,286.260010,961000
2023-05-10,291.700012,297.075012,288.000000,294.890015,294.890015,876600
2023-05-11,292.730011,299.510010,292.209991,296.059998,296.059998,695600
2023-05-12,301.720001,315.339996,296.220001,301.850006,301.850006,1180900
2023-05-15,303.779999,313.549988,301.000000,307.320007,307.320007,870600
2023-05-16,302.109985,302.880005,293.670013,295.119995,295.119995,1047400
2023-05-17,297.100006,305.760010,295.010010,303.070007,303.070007,835300
2023-05-18,303.390015,304.220001,296.434998,301.679993,301.679993,764500
2023-05-19,304.410004,306.980011,293.799988,295.920013,295.920013,715300
2023-05-22,296.600006,301.785004,294.170013,298.869995,298.869995,838300
2023-05-23,297.149994,302.299988,286.779999,288.950012,288.950012,776700
2023-05-24,288.070007,290.640015,284.029999,288.200012,288.200012,654500
2023-05-25,290.000000,297.570007,287.109985,296.959991,296.959991,1049300
2023-05-26,298.049988,299.910004,291.450012,294.410004,294.410004,602200
2023-05-30,298.709991,306.859985,292.625000,295.790009,295.790009,701700
2023-05-31,292.329987,295.255005,278.119995,284.829987,284.829987,1408800
2023-06-01,284.829987,299.739990,283.950012,294.750000,294.750000,769600
2023-06-02,301.450012,303.309998,290.334991,291.059998,291.059998,619100
2023-06-05,292.929993,298.309998,289.859985,294.100006,294.100006,675400
2023-06-06,290.000000,299.989990,286.785004,290.750000,290.750000,607400
2023-06-07,290.940002,297.820007,287.100006,290.179993,290.179993,642900
2023-06-08,291.750000,293.390015,284.000000,285.399994,285.399994,490800
2023-06-09,286.000000,287.929993,281.619995,282.329987,282.329987,605600
2023-06-12,278.000000,285.790009,273.510010,285.420013,285.420013,884400
2023-06-13,288.589996,292.489990,277.350006,283.049988,283.049988,1209100
2023-06-14,283.049988,283.696014,269.549988,271.440002,271.440002,1408900
2023-06-15,269.429993,279.438995,268.500000,277.459991,277.459991,907200
2023-06-16,281.299988,282.000000,273.040009,276.700012,276.700012,1054800
2023-06-20,274.410004,275.000000,252.229996,255.360001,255.360001,2521000
2023-06-21,255.929993,258.390015,251.199997,251.990005,251.990005,1331900
2023-06-22,251.179993,251.630005,238.460007,244.570007,244.570007,2070100
2023-06-23,240.279999,246.589996,234.960007,243.649994,243.649994,2211500
2023-06-26,245.479996,253.389999,244.979996,247.610001,247.610001,1331900
2023-06-27,249.619995,255.250000,246.070007,255.229996,255.229996,1241700
2023-06-28,251.899994,259.500000,251.074997,257.959991,257.959991,1366400
2023-06-29,257.420013,261.000000,250.880005,253.960007,253.960007,1108500
2023-06-30,264.380005,269.839996,260.480011,269.049988,269.049988,1159100
2023-07-03,271.160004,277.730011,267.709991,270.420013,270.420013,892200
2023-07-05,267.000000,269.760010,262.420013,265.190002,265.190002,861700
2023-07-06,258.440002,261.480011,252.660004,255.080002,255.080002,1186100
2023-07-07,255.160004,264.299988,255.080002,258.940002,258.940002,799100
2023-07-10,258.940002,266.299988,255.509995,264.989990,264.989990,729100
2023-07-11,266.000000,267.000000,261.950012,265.049988,265.049988,642000
2023-07-12,272.100006,276.500000,269.190002,270.920013,270.920013,853200
2023-07-13,274.950012,275.040009,267.690002,272.010010,272.010010,699200
2023-07-14,272.959991,275.950012,268.200012,273.559998,273.559998,822500
2023-07-17,272.559998,288.869995,271.309998,283.850006,283.850006,1242100
2023-07-18,284.149994,285.019989,270.690002,274.160004,274.160004,1466300
2023-07-19,275.920013,281.369995,273.260010,273.750000,273.750000,694100
2023-07-20,269.000000,269.029999,261.049988,263.100006,263.100006,1073100
2023-07-21,265.519989,267.929993,261.484985,263.899994,263.899994,950400
2023-07-24,262.570007,265.220001,257.470001,260.089996,260.089996,689600
2023-07-25,262.040009,265.415009,258.799988,259.459991,259.459991,556700
2023-07-26,249.250000,253.869995,242.149994,244.259995,244.259995,2043100
2023-07-27,247.660004,248.820007,236.240005,241.750000,241.750000,1851900
2023-07-28,232.559998,238.210007,227.619995,236.789993,236.789993,2764500
2023-07-31,238.240005,244.419998,235.020004,241.460007,241.460007,1382900
2023-08-01,237.800003,241.524994,237.270004,239.470001,239.470001,2020900
2023-08-02,204.449997,207.000000,191.649994,195.509995,195.509995,8503200
2023-08-03,197.009995,202.470001,188.889999,189.789993,189.789993,4200600
2023-08-04,191.470001,192.449997,182.345001,182.649994,182.649994,3171200
2023-08-07,183.000000,184.500000,178.509995,180.740005,180.740005,2167900
2023-08-08,178.500000,179.470993,176.240005,178.449997,178.449997,1716900
2023-08-09,180.100006,186.000000,178.240005,183.130005,183.130005,2280200
2023-08-10,184.029999,186.789993,176.940002,177.839996,177.839996,2089700
2023-08-11,176.000000,177.175003,174.029999,176.350006,176.350006,1411400
2023-08-14,176.710007,177.850006,172.479996,176.990005,176.990005,982900
2023-08-15,175.050003,175.820007,169.860001,170.000000,170.000000,1466100
2023-08-16,162.600006,167.759995,161.130005,162.320007,162.320007,2462600
2023-08-17,162.600006,166.539993,161.770004,162.770004,162.770004,1634600
2023-08-18,159.639999,163.380005,158.009995,162.339996,162.339996,1420400
2023-08-21,163.339996,164.449997,161.539993,163.000000,163.000000,889600
2023-08-22,164.940002,165.720001,161.500000,164.160004,164.160004,1108000
2023-08-23,165.539993,169.490005,163.259995,167.070007,167.070007,938000
2023-08-24,167.500000,167.934998,156.740005,156.940002,156.940002,1833000
2023-08-25,156.839996,162.740005,156.470001,161.699997,161.699997,1373100
2023-08-28,163.440002,164.740005,159.395004,161.470001,161.470001,948100
2023-08-29,161.470001,166.835007,160.779999,166.570007,166.570007,928600
2023-08-30,166.270004,167.559998,163.460007,164.110001,164.110001,930900
2023-08-31,164.210007,166.179993,161.294998,162.570007,162.570007,1504400
2023-09-01,163.839996,167.869995,161.240005,161.949997,161.949997,1129300
2023-09-05,161.699997,163.485001,160.910004,161.669998,161.669998,1064400
2023-09-06,160.630005,160.979996,154.419998,155.899994,155.899994,1489800
2023-09-07,152.750000,152.985001,147.955002,152.289993,152.289993,1402800
2023-09-08,150.970001,151.270004,146.100006,148.850006,148.850006,1959200
2023-09-11,151.380005,151.975006,147.723999,148.259995,148.259995,1848300
2023-09-12,148.460007,153.080002,147.820007,150.869995,150.869995,1823000
2023-09-13,149.550003,151.990005,143.429993,144.970001,144.970001,1815100
2023-09-14,146.824997,147.619995,142.300003,144.759995,144.759995,2113200
2023-09-15,143.899994,145.570007,139.520004,140.289993,140.289993,3135100
2023-09-18,139.059998,139.098007,135.869995,136.220001,136.220001,1693700
2023-09-19,135.720001,141.330002,135.720001,138.460007,138.460007,1982700
2023-09-20,138.710007,141.699997,136.886993,139.199997,139.199997,1424700
2023-09-21,137.110001,139.414993,136.220001,136.289993,136.289993,1183200
2023-09-22,137.869995,137.869995,132.794998,134.600006,134.600006,1276000
2023-09-25,133.500000,138.160004,131.440002,131.869995,131.869995,1639000
2023-09-26,130.779999,130.779999,126.830002,127.269997,127.269997,2222200
2023-09-27,128.550003,132.449997,127.699997,128.009995,128.009995,1792000
2023-09-28,128.669998,132.669998,125.260002,130.740005,130.740005,1813100
2023-09-29,133.800003,135.949997,128.145004,129.509995,129.509995,1812100
2023-10-02,125.110001,127.250000,121.570000,122.559998,122.559998,2521400
2023-10-03,120.120003,121.500000,118.279999,120.309998,120.309998,2380500
2023-10-04,120.250000,127.680000,117.709999,125.309998,125.309998,3254800
2023-10-05,126.339996,127.489998,117.570000,120.620003,120.620003,2134400
2023-10-06,118.360001,125.260002,118.000000,123.970001,123.970001,1533000
2023-10-09,120.089996,122.650002,116.559998,119.220001,119.220001,2807900
2023-10-10,120.010002,127.050003,120.000000,124.989998,124.989998,2497900
2023-10-11,126.120003,128.429993,122.459999,124.540001,124.540001,1854000
2023-10-12,126.379997,126.379997,118.720001,120.650002,120.650002,1690800
2023-10-13,121.610001,123.050003,119.205002,119.760002,119.760002,1110400
2023-10-16,119.500000,125.084999,117.720001,123.599998,123.599998,1762000
2023-10-17,121.550003,130.380005,121.099998,127.650002,127.650002,2020600
2023-10-18,125.739998,126.089996,120.489998,120.779999,120.779999,1478300
2023-10-19,120.739998,120.739998,113.430000,113.980003,113.980003,2647000
2023-10-20,75.570000,85.389999,72.370003,82.900002,82.900002,21304200
2023-10-23,80.650002,86.289001,80.074997,85.489998,85.489998,5374100
2023-10-24,86.680000,88.305000,82.730003,83.339996,83.339996,3344000
2023-10-25,82.000000,82.000000,77.239998,81.040001,81.040001,3899800
2023-10-26,82.349998,85.110001,80.839996,83.410004,83.410004,2826300
2023-10-27,79.470001,80.610001,76.011002,76.989998,76.989998,5071100
2023-10-30,77.529999,78.800003,74.080002,75.040001,75.040001,3217900
2023-10-31,75.400002,76.790001,74.334999,75.949997,75.949997,2657700
2023-11-01,74.570000,76.139999,73.199997,75.790001,75.790001,5050300
2023-11-02,63.900002,74.190002,63.250000,72.790001,72.790001,12429600
2023-11-03,74.150002,77.879997,73.660004,75.599998,75.599998,5999500
2023-11-06,75.599998,75.980003,68.589996,71.769997,71.769997,5136100
2023-11-07,71.870003,73.440002,70.120003,73.169998,73.169998,2472400
2023-11-08,72.730003,72.830002,70.695000,70.870003,70.870003,2397800
2023-11-09,71.580002,73.580002,70.279999,70.330002,70.330002,2378400
2023-11-10,70.349998,71.268997,68.370003,71.139999,71.139999,1911200
2023-11-13,70.010002,72.355003,69.199997,71.620003,71.620003,2154900
2023-11-14,75.900002,81.035004,75.889999,79.349998,79.349998,4546800
2023-11-15,80.449997,85.119003,79.250000,80.040001,80.040001,4021600
2023-11-16,79.099998,79.320000,76.459999,76.519997,76.519997,2802200
2023-11-17,77.360001,78.989998,74.809998,78.989998,78.989998,2913200
2023-11-20,79.029999,82.900002,76.720001,81.050003,81.050003,2778900
2023-11-21,81.309998,81.519997,78.389999,78.919998,78.919998,1868200
2023-11-22,80.000000,80.000000,78.000000,78.680000,78.680000,1575700
2023-11-24,78.739998,79.080002,77.540001,78.080002,78.080002,875000
2023-11-27,77.739998,77.809998,75.431999,76.820000,76.820000,1787200
2023-11-28,75.760002,78.415001,73.845001,76.970001,76.970001,2208300
2023-11-29,78.949997,81.900002,77.960999,78.550003,78.550003,2190900
2023-11-30,80.500000,81.269997,76.500000,79.379997,79.379997,6161400
2023-12-01,78.690002,82.665001,76.135002,82.480003,82.480003,2742900
2023-12-04,82.480003,85.709999,82.019997,83.599998,83.599998,2816900
2023-12-05,82.480003,85.309998,81.610001,81.900002,81.900002,2854100
2023-12-06,82.699997,84.459999,80.440002,80.669998,80.669998,2291800
2023-12-07,81.029999,82.300003,79.430000,80.190002,80.190002,1850800
2023-12-08,79.989998,81.400002,76.400002,78.400002,78.400002,2642200
2023-12-11,78.220001,80.889999,78.000000,79.650002,79.650002,1846900
2023-12-12,79.059998,79.279999,73.050003,76.180000,76.180000,3567200
2023-12-13,71.510002,82.779999,71.150002,82.610001,82.610001,4231800
2023-12-14,86.209999,98.160004,86.150002,96.320000,96.320000,7225200
2023-12-15,97.500000,99.610001,93.699997,97.120003,97.120003,16599400
2023-12-18,92.550003,97.276001,91.495003,93.480003,93.480003,4269900
2023-12-19,93.500000,103.151001,93.500000,102.239998,102.239998,4710700
2023-12-20,101.110001,102.620003,94.667999,94.849998,94.849998,3941400
2023-12-21,96.610001,100.500000,94.860001,97.080002,97.080002,3040900
2023-12-22,98.000000,98.110001,93.980003,96.029999,96.029999,2376100
2023-12-26,96.860001,98.500000,95.519997,96.959999,96.959999,1869400
2023-12-27,97.589996,97.639000,95.180000,96.430000,96.430000,1402500
2023-12-28,95.790001,97.199997,94.769997,96.730003,96.730003,1748300
2023-12-29,96.510002,97.150002,93.529999,93.599998,93.599998,1800200
2024-01-02,93.000000,97.269997,91.459999,91.699997,91.699997,1889300
2024-01-03,89.750000,89.750000,84.349998,86.440002,86.440002,3078400
2024-01-04,85.970001,85.980003,82.559998,82.800003,82.800003,2389700
2024-01-05,81.779999,84.059998,79.440002,79.580002,79.580002,2606500
2024-01-08,80.279999,80.339996,78.059998,78.540001,78.540001,3053500
2024-01-09,77.019997,78.849998,75.629997,77.220001,77.220001,2698400
2024-01-10,77.800003,81.209999,75.900002,81.010002,81.010002,3485800
2024-01-11,80.160004,80.260002,75.410004,77.620003,77.620003,3121300
2024-01-12,79.120003,79.900002,74.019997,74.239998,74.239998,2550100
2024-01-16,73.279999,74.970001,72.415001,72.830002,72.830002,2904400
2024-01-17,68.779999,70.910004,67.547997,68.220001,68.220001,4175000
2024-01-18,69.470001,70.290001,67.300003,69.269997,69.269997,2559600
2024-01-19,69.389999,69.430000,66.529999,69.110001,69.110001,2532800
2024-01-22,71.989998,76.926003,70.330002,71.849998,71.849998,3726100
2024-01-23,74.639999,75.580002,70.430000,71.839996,71.839996,2524700
2024-01-24,73.570000,73.760002,69.870003,70.199997,70.199997,2220700
2024-01-25,70.599998,70.760002,65.620003,70.440002,70.440002,3770000
2024-01-26,71.300003,71.459999,68.830002,68.839996,68.839996,1557000
2024-01-29,68.300003,71.320000,67.169998,71.250000,71.250000,2152300
2024-01-30,70.360001,72.190002,69.000000,69.160004,69.160004,1940000
2024-01-31,69.139999,72.572998,66.449997,66.500000,66.500000,3498600
2024-02-01,67.849998,70.769997,66.900002,69.269997,69.269997,2932600
2024-02-02,66.900002,68.300003,64.580002,68.000000,68.000000,1872400
2024-02-05,66.279999,66.279999,63.709999,65.669998,65.669998,2863200
2024-02-06,66.209999,68.540001,64.309998,67.379997,67.379997,2562400
2024-02-07,77.309998,79.610001,71.157997,76.180000,76.180000,5542600
2024-02-08,75.830002,77.559998,74.260002,75.510002,75.510002,1868100
2024-02-09,76.209999,79.300003,75.809998,77.760002,77.760002,1530600
2024-02-12,78.500000,85.099998,78.000000,83.300003,83.300003,2409900
2024-02-13,76.220001,80.339996,75.629997,76.550003,76.550003,2434900
2024-02-14,78.169998,82.949997,76.559998,82.610001,82.610001,2268300
2024-02-15,85.290001,87.980003,84.410004,86.940002,86.940002,2408400
2024-02-16,84.410004,87.129997,83.800003,85.059998,85.059998,1670100
2024-02-20,83.059998,84.690002,81.820999,84.419998,84.419998,4729100
2024-02-21,70.010002,75.589996,70.000000,74.139999,74.139999,8466000
2024-02-22,74.150002,76.684998,69.800003,69.930000,69.930000,4454600
2024-02-23,69.690002,69.839996,65.550003,67.349998,67.349998,3267000
2024-02-26,67.239998,68.440002,66.290001,67.080002,67.080002,1788800
2024-02-27,68.320000,69.500000,67.199997,69.339996,69.339996,1554500
2024-02-28,68.510002,69.050003,65.389999,65.559998,65.559998,2448200
2024-02-29,67.809998,70.720001,66.699997,67.169998,67.169998,2542600
2024-03-01,67.570000,69.080002,65.860001,67.879997,67.879997,1400300
2024-03-04,67.790001,68.089996,65.209999,67.059998,67.059998,1990500
2024-03-05,66.889999,68.680000,66.019997,67.610001,67.610001,2055300
2024-03-06,69.139999,70.809998,67.099998,70.360001,70.360001,1837100
2024-03-07,71.379997,75.269997,70.559998,75.260002,75.260002,1817800
2024-03-08,76.669998,78.404999,74.915001,75.720001,75.720001,1921400
2024-03-11,75.110001,77.519997,73.660004,74.489998,74.489998,1398000
2024-03-12,74.519997,74.760002,71.650002,72.139999,72.139999,1572800
2024-03-13,71.419998,72.330002,67.400002,67.849998,67.849998,2044400
2024-03-14,67.790001,68.470001,63.759998,64.570000,64.570000,2377400
2024-03-15,63.750000,64.339996,61.410000,61.560001,61.560001,4195300
2024-03-18,62.330002,64.250000,60.435001,62.700001,62.700001,2191700
2024-03-19,61.520000,63.099998,61.080002,62.250000,62.250000,1411800
2024-03-20,61.869999,65.879997,61.299999,65.449997,65.449997,1818500
2024-03-21,66.209999,69.269997,66.139999,66.730003,66.730003,1910300
2024-03-22,65.720001,66.279999,64.110001,64.699997,64.699997,1691300
2024-03-25,64.320000,65.500000,63.630001,64.019997,64.019997,1751700
2024-03-26,64.489998,65.984001,63.389999,63.430000,63.430000,1524500
2024-03-27,64.709999,70.385002,64.275002,69.690002,69.690002,2302000
2024-03-28,69.599998,71.730003,68.900002,70.980003,70.980003,1430800
2024-04-01,71.269997,73.120003,69.820000,70.959999,70.959999,1313600
2024-04-02,69.040001,69.410004,66.449997,66.889999,66.889999,1297700
2024-04-03,66.150002,68.620003,64.900002,68.389999,68.389999,1152700
2024-04-04,70.000000,73.599998,68.070000,68.769997,68.769997,1970900
2024-04-05,67.449997,68.820000,65.400002,66.690002,66.690002,1710400
2024-04-08,67.110001,68.570000,66.599998,66.949997,66.949997,1083500
2024-04-09,67.800003,72.120003,67.800003,72.089996,72.089996,1731700
2024-04-10,68.400002,71.379997,67.570000,70.699997,70.699997,1676200
